user_id,signup_date,city_tier,acquisition_channel
5457,2024-02-13,Tier 1,Referral
5458,2024-12-25,Tier 2,Influencer
5459,2024-11-12,Tier 1,Google Ads
5460,2024-05-24,Tier 1,Organic
5461,2024-11-22,Tier 2,Google Ads
5462,2024-12-28,Tier 1,Referral
5463,2024-02-19,Tier 1,Organic
5464,2024-03-05,Tier 3,
5465,2024-12-20,Tier 3,Google Ads
5466,2024-10-14,Tier 1,Influencer
5467,2024-06-12,Tier 1,Organic
5468,2024-05-20,Tier 2,Referral
5469,2024-11-09,Tier 1,Referral
5470,2024-05-07,Tier 2,Influencer
5471,2024-08-26,Tier 1,Referral
5472,2024-11-19,Tier 1,Influencer
5473,2024-10-22,Tier 3,Influencer
5474,2024-07-05,Tier 3,Referral
5475,2024-07-26,Tier 1,Organic
5476,2024-08-07,Tier 1,Influencer
5477,2024-07-08,Tier 1,Referral
5478,2024-12-11,Tier 1,Google Ads
5479,2024-10-10,Tier 3,Referral
5480,2024-12-17,Tier 2,Influencer
5481,2024-08-24,Tier 2,Influencer
5482,2024-07-12,Tier 3,Influencer
5483,2024-10-13,Tier 3,Google Ads
5484,2024-09-15,Tier 3,
5485,2024-09-02,Tier 1,Organic
5486,2024-05-15,Tier 1,Organic
5487,2024-10-06,Tier 2,Influencer
5488,2024-09-27,Tier 2,Google Ads
5489,2024-06-19,Tier 3,Referral
5490,2024-06-07,Tier 2,Referral
5491,2024-07-19,Tier 3,Influencer
5492,2024-02-14,Tier 1,Organic
5493,2024-09-20,Tier 3,Google Ads
5494,2024-03-11,Tier 1,Google Ads
5495,2024-12-29,Tier 3,Google Ads
5496,2024-04-12,Tier 1,Influencer
5497,2024-05-04,Tier 2,Influencer
5498,2024-11-08,Tier 3,Google Ads
5499,2024-10-12,Tier 2,Influencer
5500,2024-08-17,Tier 2,Google Ads
5501,2024-05-25,Tier 3,Influencer
5502,2024-07-15,Tier 2,Organic
5503,2024-08-08,Tier 2,Influencer
5504,2024-02-29,Tier 1,Google Ads
5505,2024-04-07,Tier 3,Organic
5506,2024-06-19,Tier 2,Organic
5507,2024-06-21,Tier 2,Google Ads
5508,2024-05-30,Tier 1,Referral
5509,2024-12-15,Tier 2,Organic
5510,2024-05-01,Tier 1,Referral
5511,2024-04-17,Tier 1,Referral
5512,2024-01-04,Tier 2,
5513,2024-04-02,Tier 1,Influencer
5514,2024-01-06,Tier 1,Organic
5515,2024-10-14,Tier 2,Referral
5516,2024-04-15,Tier 1,Influencer
5517,2024-05-25,Tier 1,Referral
5518,2024-09-27,Tier 1,Referral
5519,2024-04-05,Tier 2,Referral
5520,2024-08-16,Tier 2,Google Ads
5521,2024-07-20,Tier 2,Referral
5522,2024-07-30,Tier 1,Influencer
5523,2024-01-06,Tier 1,Organic
5524,2024-04-21,Tier 1,Influencer
5525,2024-11-18,Tier 2,Organic
5526,2024-04-15,Tier 3,Google Ads
5527,2024-05-18,Tier 1,Influencer
5528,2024-10-25,Tier 1,Influencer
5529,2024-04-05,Tier 1,Influencer
5530,2024-12-02,Tier 2,Influencer
5531,2024-10-23,Tier 2,Google Ads
5532,2024-08-01,Tier 2,
5533,2024-10-17,Tier 3,Google Ads
5534,2024-01-22,Tier 2,Google Ads
5535,2024-07-11,Tier 1,Google Ads
5536,2024-05-29,Tier 1,Referral
5537,2024-09-03,Tier 2,Google Ads
5538,2024-09-23,Tier 2,
5539,2024-09-07,Tier 2,Referral
5540,2024-01-03,Tier 2,Organic
5541,2024-11-11,Tier 2,Referral
5542,2024-03-16,Tier 3,Google Ads
5543,2024-03-27,Tier 2,Google Ads
5544,2024-09-26,Tier 3,Influencer
5545,2024-08-12,Tier 1,Google Ads
5546,2024-01-18,Tier 2,Influencer
5547,2024-04-22,Tier 3,Referral
5548,2024-09-07,Tier 2,Referral
5549,2024-08-20,Tier 3,Influencer
5550,2024-11-24,Tier 2,Organic
5551,2024-10-05,Tier 1,Organic
5552,2024-07-20,Tier 2,Organic
5553,2024-03-23,Tier 1,Google Ads
5554,2024-05-04,Tier 3,Organic
5555,2024-06-23,Tier 3,Influencer
5556,2024-03-09,Tier 1,Google Ads
5557,2024-02-16,Tier 1,Referral
5558,2024-09-12,Tier 2,
5559,2024-08-02,Tier 1,
5560,2024-01-30,Tier 1,Google Ads
5561,2024-10-07,Tier 2,Referral
5562,2024-08-24,Tier 2,Google Ads
5563,2024-09-04,Tier 1,Google Ads
5564,2024-01-25,Tier 3,Referral
5565,2024-03-14,Tier 3,Influencer
5566,2024-07-24,Tier 3,Organic
5567,2024-11-09,Tier 3,Influencer
5568,2024-04-03,Tier 1,Referral
5569,2024-05-06,Tier 1,Referral
5570,2024-01-25,Tier 1,Google Ads
5571,2024-11-29,Tier 3,Google Ads
5572,2024-12-20,Tier 3,Organic
5573,2024-04-25,Tier 2,Influencer
5574,2024-02-17,Tier 3,Google Ads
5575,2024-08-13,Tier 2,Influencer
5576,2024-09-22,Tier 2,Google Ads
5577,2024-04-08,Tier 2,Organic
5578,2024-01-11,Tier 1,Google Ads
5579,2024-03-25,Tier 1,Organic
5580,2024-08-01,Tier 2,Influencer
5581,2024-06-21,Tier 2,Influencer
5582,2024-07-27,Tier 2,Referral
5583,2024-03-04,Tier 2,Referral
5584,2024-09-14,Tier 1,Referral
5585,2024-11-27,Tier 2,Influencer
5586,2024-04-30,Tier 2,Organic
5587,2024-10-24,Tier 2,Influencer
5588,2024-02-23,Tier 3,Referral
5589,2024-11-26,Tier 2,Influencer
5590,2024-09-28,Tier 2,Influencer
5591,2024-08-28,Tier 3,Influencer
5592,2024-08-30,Tier 3,Referral
5593,2024-01-18,Tier 3,Organic
5594,2024-07-05,Tier 1,Google Ads
5595,2024-12-11,Tier 1,Referral
5596,2024-05-23,Tier 1,Influencer
5597,2024-09-18,Tier 1,Organic
5598,2024-12-29,Tier 3,Google Ads
5599,2024-08-26,Tier 2,Organic
5600,2024-10-30,Tier 1,Influencer
5601,2024-10-24,Tier 1,Organic
5602,2024-03-16,Tier 1,Referral
5603,2024-07-06,Tier 2,Organic
5604,2024-11-28,Tier 2,Google Ads
5605,2024-09-02,Tier 3,Influencer
5606,2024-05-09,Tier 3,Organic
5607,2024-11-10,Tier 1,Organic
5608,2024-10-09,Tier 1,Organic
5609,2024-03-19,Tier 1,Google Ads
5610,2024-03-12,Tier 2,Referral
5611,2024-09-19,Tier 3,Google Ads
5612,2024-07-09,Tier 2,Referral
5613,2024-03-03,Tier 2,Organic
5614,2024-01-12,Tier 2,Influencer
5615,2024-05-20,Tier 1,Influencer
5616,2024-09-10,Tier 1,Influencer
5617,2024-02-12,Tier 2,Influencer
5618,2024-01-17,Tier 2,Google Ads
5619,2024-03-03,Tier 1,Google Ads
5620,2024-09-09,Tier 2,Referral
5621,2024-10-18,Tier 3,Organic
5622,2024-01-08,Tier 2,Google Ads
5623,2024-11-20,Tier 2,Organic
5624,2024-03-30,Tier 2,Google Ads
5625,2024-07-26,Tier 2,
5626,2024-10-18,Tier 3,Organic
5627,2024-10-10,Tier 3,Organic
5628,2024-04-27,Tier 1,Referral
5629,2024-12-14,Tier 2,Organic
5630,2024-06-23,Tier 1,Influencer
5631,2024-03-16,Tier 1,Organic
5632,2024-04-10,Tier 2,Referral
5633,2024-05-30,Tier 3,Google Ads
5634,2024-09-26,Tier 2,Organic
5635,2024-03-11,Tier 1,Google Ads
5636,2024-06-28,Tier 1,Google Ads
5637,2024-05-03,Tier 2,Influencer
5638,2024-10-19,Tier 1,Referral
5639,2024-10-11,Tier 1,Organic
5640,2024-07-13,Tier 2,Organic
5641,2024-08-15,Tier 1,Google Ads
5642,2024-10-01,Tier 2,Organic
5643,2024-04-15,Tier 3,Google Ads
5644,2024-01-21,Tier 1,Influencer
5645,2024-03-04,Tier 2,Google Ads
5646,2024-06-13,Tier 2,Referral
5647,2024-01-27,Tier 2,Referral
5648,2024-11-06,Tier 2,Influencer
5649,2024-10-11,Tier 1,Organic
5650,2024-05-27,Tier 3,Influencer
5651,2024-10-07,Tier 3,Influencer
5652,2024-11-21,Tier 1,Organic
5653,2024-11-14,Tier 1,Google Ads
5654,2024-06-12,Tier 1,Influencer
5655,2024-08-11,Tier 1,Influencer
5656,2024-09-28,Tier 2,Organic
5657,2024-05-25,Tier 1,Referral
5658,2024-12-21,Tier 1,Google Ads
5659,2024-01-30,Tier 3,Google Ads
5660,2024-02-14,Tier 1,Google Ads
5661,2024-10-01,Tier 3,Organic
5662,2024-02-03,Tier 2,Referral
5663,2024-05-20,Tier 1,Influencer
5664,2024-11-13,Tier 2,Influencer
5665,2024-08-08,Tier 2,Organic
5666,2024-12-21,Tier 2,Influencer
5667,2024-01-22,Tier 1,Organic
5668,2024-06-28,Tier 2,Google Ads
5669,2024-11-24,Tier 3,Influencer
5670,2024-08-18,Tier 2,Google Ads
5671,2024-02-07,Tier 1,Organic
5672,2024-03-10,Tier 2,Organic
5673,2024-04-25,Tier 2,Google Ads
5674,2024-08-26,Tier 2,Influencer
5675,2024-11-30,Tier 2,Influencer
5676,2024-05-27,Tier 2,Influencer
5677,2024-01-09,Tier 3,Influencer
5678,2024-10-14,Tier 2,Referral
5679,2024-02-19,Tier 2,Influencer
5680,2024-12-03,Tier 1,Organic
5681,2024-01-05,Tier 3,Influencer
5682,2024-12-08,Tier 3,Google Ads
5683,2024-05-05,Tier 1,Influencer
5684,2024-03-15,Tier 2,Organic
5685,2024-06-13,Tier 1,Referral
5686,2024-10-04,Tier 3,Referral
5687,2024-11-19,Tier 2,Influencer
5688,2024-10-26,Tier 1,Influencer
5689,2024-10-16,Tier 3,Google Ads
5690,2024-03-17,Tier 1,Referral
5691,2024-10-24,Tier 3,Google Ads
5692,2024-05-16,Tier 2,Organic
5693,2024-04-15,Tier 1,Organic
5694,2024-04-04,Tier 1,Organic
5695,2024-05-14,Tier 1,Google Ads
5696,2024-03-08,Tier 2,Influencer
5697,2024-05-26,Tier 2,Influencer
5698,2024-06-07,Tier 1,Organic
5699,2024-06-11,Tier 1,Organic
5700,2024-12-06,Tier 1,Organic
5701,2024-07-07,Tier 2,Organic
5702,2024-12-04,Tier 2,Organic
5703,2024-04-04,Tier 1,Google Ads
5704,2024-06-29,Tier 2,Referral
5705,2024-10-14,Tier 1,Referral
5706,2024-11-17,Tier 3,Google Ads
5707,2024-07-05,Tier 3,Google Ads
5708,2024-05-17,Tier 2,Referral
5709,2024-05-09,Tier 3,Influencer
5710,2024-07-12,Tier 3,Google Ads
5711,2024-11-11,Tier 3,Organic
5712,2024-09-29,Tier 2,
5713,2024-12-17,Tier 1,Organic
5714,2024-05-23,Tier 1,Google Ads
5715,2024-01-16,Tier 1,Organic
5716,2024-10-28,Tier 2,Google Ads
5717,2024-09-01,Tier 1,Organic
5718,2024-04-16,Tier 1,Referral
5719,2024-03-28,Tier 2,Organic
5720,2024-05-08,Tier 1,Referral
5721,2024-12-06,Tier 2,Organic
5722,2024-01-04,Tier 3,Organic
5723,2024-11-22,Tier 2,Influencer
5724,2024-11-01,Tier 2,Referral
5725,2024-04-04,Tier 2,Organic
5726,2024-07-27,Tier 2,Referral
5727,2024-08-12,Tier 1,Referral
5728,2024-12-13,Tier 3,Google Ads
5729,2024-11-16,Tier 1,Google Ads
5730,2024-02-16,Tier 1,Influencer
5731,2024-06-29,Tier 3,Organic
5732,2024-04-15,Tier 1,Google Ads
5733,2024-07-17,Tier 2,Google Ads
5734,2024-04-15,Tier 1,Influencer
5735,2024-10-06,Tier 1,Influencer
5736,2024-09-16,Tier 1,Influencer
5737,2024-04-17,Tier 1,Influencer
5738,2024-01-19,Tier 2,Influencer
5739,2024-10-22,Tier 3,Referral
5740,2024-11-01,Tier 2,Influencer
5741,2024-06-19,Tier 3,Influencer
5742,2024-11-26,Tier 1,Organic
5743,2024-07-13,Tier 1,Referral
5744,2024-01-12,Tier 1,Referral
5745,2024-07-13,Tier 2,Influencer
5746,2024-10-09,Tier 2,Influencer
5747,2024-06-30,Tier 2,Influencer
5748,2024-10-31,Tier 3,Influencer
5749,2024-05-23,Tier 2,Google Ads
5750,2024-11-11,Tier 2,Organic
5751,2024-06-30,Tier 3,Organic
5752,2024-01-30,Tier 1,Google Ads
5753,2024-03-24,Tier 2,Google Ads
5754,2024-06-14,Tier 2,Google Ads
5755,2024-10-10,Tier 2,Google Ads
5756,2024-10-07,Tier 1,Influencer
5757,2024-04-05,Tier 2,Google Ads
5758,2024-09-22,Tier 2,Influencer
5759,2024-10-24,Tier 2,Influencer
5760,2024-10-22,Tier 1,Google Ads
5761,2024-08-12,Tier 3,Google Ads
5762,2024-11-28,Tier 3,Influencer
5763,2024-12-26,Tier 2,Referral
5764,2024-02-11,Tier 2,Google Ads
5765,2024-10-29,Tier 3,Organic
5766,2024-09-02,Tier 1,Organic
5767,2024-07-26,Tier 1,Organic
5768,2024-08-24,Tier 2,Organic
5769,2024-01-22,Tier 3,Organic
5770,2024-07-03,Tier 1,Referral
5771,2024-08-29,Tier 3,Influencer
5772,2024-12-28,Tier 2,Referral
5773,2024-10-09,Tier 2,Influencer
5774,2024-02-10,Tier 1,
5775,2024-12-01,Tier 1,Referral
5776,2024-06-10,Tier 3,Google Ads
5777,2024-06-08,Tier 3,Google Ads
5778,2024-03-29,Tier 2,Influencer
5779,2024-11-17,Tier 3,Influencer
5780,2024-01-12,Tier 3,Google Ads
5781,2024-03-13,Tier 2,Organic
5782,2024-03-16,Tier 2,Influencer
5783,2024-12-11,Tier 2,Organic
5784,2024-07-19,Tier 2,Organic
5785,2024-01-10,Tier 1,Influencer
5786,2024-12-17,Tier 2,Google Ads
5787,2024-08-13,Tier 1,Referral
5788,2024-06-24,Tier 3,Influencer
5789,2024-10-02,Tier 3,Google Ads
5790,2024-02-08,Tier 1,Google Ads
5791,2024-02-29,Tier 1,Organic
5792,2024-03-06,Tier 2,Google Ads
5793,2024-11-16,Tier 2,Influencer
5794,2024-05-03,Tier 1,Google Ads
5795,2024-06-12,Tier 2,Organic
5796,2024-06-07,Tier 1,Organic
5797,2024-02-26,Tier 1,Google Ads
5798,2024-03-18,Tier 1,Google Ads
5799,2024-07-12,Tier 1,Referral
5800,2024-10-11,Tier 3,Google Ads
5801,2024-01-15,Tier 3,Organic
5802,2024-01-12,Tier 2,Google Ads
5803,2024-04-10,Tier 2,Influencer
5804,2024-06-04,Tier 1,Organic
5805,2024-12-05,Tier 2,Referral
5806,2024-05-04,Tier 1,Referral
5807,2024-12-24,Tier 2,Referral
5808,2024-10-06,Tier 3,Organic
5809,2024-04-19,Tier 1,Influencer
5810,2024-11-29,Tier 3,Referral
5811,2024-12-22,Tier 1,Influencer
5812,2024-05-25,Tier 2,Organic
5813,2024-08-03,Tier 1,Referral
5814,2024-06-10,Tier 2,Influencer
5815,2024-05-07,Tier 1,Google Ads
5816,2024-11-09,Tier 2,Google Ads
5817,2024-11-27,Tier 2,Referral
5818,2024-05-29,Tier 1,Organic
5819,2024-02-05,Tier 2,Referral
5820,2024-06-21,Tier 3,Organic
5821,2024-01-22,Tier 2,Organic
5822,2024-07-24,Tier 1,
5823,2024-05-06,Tier 1,Organic
5824,2024-12-01,Tier 3,Influencer
5825,2024-12-21,Tier 2,Influencer
5826,2024-08-04,Tier 2,Referral
5827,2024-04-05,Tier 1,Influencer
5828,2024-06-12,Tier 2,Influencer
5829,2024-05-27,Tier 1,Organic
5830,2024-01-18,Tier 3,Influencer
5831,2024-10-20,Tier 3,Organic
5832,2024-07-13,Tier 1,Google Ads
5833,2024-05-30,Tier 2,Referral
5834,2024-12-30,Tier 1,Referral
5835,2024-05-02,Tier 2,Organic
5836,2024-07-05,Tier 3,Organic
5837,2024-05-28,Tier 2,Referral
5838,2024-04-13,Tier 1,Google Ads
5839,2024-08-30,Tier 1,Influencer
5840,2024-08-18,Tier 3,Referral
5841,2024-07-24,Tier 2,Organic
5842,2024-07-16,Tier 2,Organic
5843,2024-12-02,Tier 1,Referral
5844,2024-03-27,Tier 1,Google Ads
5845,2024-05-21,Tier 3,Organic
5846,2024-11-12,Tier 2,Google Ads
5847,2024-07-17,Tier 2,Google Ads
5848,2024-02-15,Tier 2,Organic
5849,2024-10-14,Tier 3,Google Ads
5850,2024-01-15,Tier 1,Influencer
5851,2024-02-13,Tier 1,Referral
5852,2024-06-17,Tier 2,Influencer
5853,2024-11-05,Tier 2,Organic
5854,2024-02-13,Tier 2,
5855,2024-04-07,Tier 3,Referral
5856,2024-09-17,Tier 2,Referral
5857,2024-04-18,Tier 1,Referral
5858,2024-10-09,Tier 3,Referral
5859,2024-12-08,Tier 2,Referral
5860,2024-04-13,Tier 2,Organic
5861,2024-09-12,Tier 2,Referral
5862,2024-07-24,Tier 2,Referral
5863,2024-11-30,Tier 1,Influencer
5864,2024-02-12,Tier 3,Referral
5865,2024-12-18,Tier 3,Referral
5866,2024-09-01,Tier 2,Google Ads
5867,2024-10-13,Tier 2,Influencer
5868,2024-12-20,Tier 1,Influencer
5869,2024-09-29,Tier 1,Influencer
5870,2024-03-23,Tier 1,Referral
5871,2024-04-19,Tier 1,Organic
5872,2024-07-08,Tier 3,Referral
5873,2024-10-14,Tier 3,Referral
5874,2024-09-07,Tier 2,Influencer
5875,2024-07-30,Tier 2,Organic
5876,2024-10-17,Tier 1,Referral
5877,2024-05-12,Tier 3,Organic
5878,2024-07-19,Tier 2,Influencer
5879,2024-10-11,Tier 1,Organic
5880,2024-11-21,Tier 2,Referral
5881,2024-04-04,Tier 3,Organic
5882,2024-10-04,Tier 3,Organic
5883,2024-11-20,Tier 1,Referral
5884,2024-08-06,Tier 3,Organic
5885,2024-03-29,Tier 1,Referral
5886,2024-03-12,Tier 1,Influencer
5887,2024-09-03,Tier 3,Influencer
5888,2024-05-08,Tier 3,Organic
5889,2024-07-30,Tier 2,Influencer
5890,2024-12-08,Tier 2,Google Ads
5891,2024-04-05,Tier 3,Influencer
5892,2024-03-15,Tier 3,Influencer
5893,2024-02-23,Tier 3,Organic
5894,2024-12-09,Tier 2,Google Ads
5895,2024-02-23,Tier 3,Google Ads
5896,2024-08-05,Tier 3,Influencer
5897,2024-01-16,Tier 1,Google Ads
5898,2024-04-08,Tier 3,Referral
5899,2024-01-20,Tier 2,Referral
5900,2024-02-15,Tier 2,Influencer
5901,2024-07-11,Tier 2,Influencer
5902,2024-02-27,Tier 1,Google Ads
5903,2024-04-20,Tier 2,Referral
5904,2024-05-08,Tier 3,Influencer
5905,2024-12-02,Tier 1,Influencer
5906,2024-07-12,Tier 2,Organic
5907,2024-12-05,Tier 3,Google Ads
5908,2024-11-21,Tier 2,Google Ads
5909,2024-01-08,Tier 2,Google Ads
5910,2024-01-29,Tier 2,Organic
5911,2024-04-21,Tier 2,Google Ads
5912,2024-06-09,Tier 2,Referral
5913,2024-05-10,Tier 3,Google Ads
5914,2024-07-06,Tier 2,Referral
5915,2024-06-11,Tier 3,Organic
5916,2024-07-15,Tier 2,Influencer
5917,2024-12-29,Tier 1,Influencer
5918,2024-07-22,Tier 2,Referral
5919,2024-07-30,Tier 2,Influencer
5920,2024-04-18,Tier 2,Organic
5921,2024-10-02,Tier 1,Influencer
5922,2024-03-13,Tier 1,Organic
5923,2024-06-15,Tier 1,Google Ads
5924,2024-09-16,Tier 1,Google Ads
5925,2024-08-30,Tier 2,Referral
5926,2024-10-01,Tier 1,Google Ads
5927,2024-04-11,Tier 3,Referral
5928,2024-06-21,Tier 1,Google Ads
5929,2024-06-19,Tier 1,Influencer
5930,2024-05-20,Tier 2,Referral
5931,2024-07-06,Tier 1,Organic
5932,2024-03-26,Tier 3,Google Ads
5933,2024-02-21,Tier 1,Influencer
5934,2024-04-20,Tier 2,Google Ads
5935,2024-12-30,Tier 3,Google Ads
5936,2024-12-07,Tier 2,Referral
5937,2024-02-12,Tier 1,Google Ads
5938,2024-07-29,Tier 2,Organic
5939,2024-07-18,Tier 2,Google Ads
5940,2024-10-24,Tier 3,Organic
5941,2024-12-11,Tier 3,Organic
5942,2024-08-27,Tier 1,
5943,2024-04-24,Tier 3,Google Ads
5944,2024-01-26,Tier 1,Google Ads
5945,2024-10-25,Tier 1,Influencer
5946,2024-03-17,Tier 3,Referral
5947,2024-05-16,Tier 1,Influencer
5948,2024-01-20,Tier 1,Organic
5949,2024-07-29,Tier 1,Organic
5950,2024-08-27,Tier 2,Influencer
5951,2024-02-08,Tier 2,Referral
5952,2024-09-24,Tier 2,Organic
5953,2024-07-25,Tier 1,Google Ads
5954,2024-09-23,Tier 2,Google Ads
5955,2024-06-02,Tier 3,Influencer
5956,2024-02-11,Tier 3,Organic
5957,2024-01-11,Tier 1,Referral
5958,2024-10-20,Tier 3,Referral
5959,2024-04-07,Tier 2,Influencer
5960,2024-10-01,Tier 1,Influencer
5961,2024-08-17,Tier 1,Organic
5962,2024-08-07,Tier 1,Referral
5963,2024-03-05,Tier 2,Influencer
5964,2024-12-20,Tier 1,Referral
5965,2024-08-19,Tier 2,Influencer
5966,2024-11-23,Tier 1,Influencer
5967,2024-02-21,Tier 3,Organic
5968,2024-09-19,Tier 1,Organic
5969,2024-09-23,Tier 3,Influencer
5970,2024-12-24,Tier 3,Organic
5971,2024-11-12,Tier 1,Organic
5972,2024-11-19,Tier 2,Google Ads
5973,2024-06-02,Tier 1,Influencer
5974,2024-12-23,Tier 3,Organic
5975,2024-12-31,Tier 2,Referral
5976,2024-05-19,Tier 1,Organic
5977,2024-02-20,Tier 1,Organic
5978,2024-04-26,Tier 2,Google Ads
5979,2024-02-15,Tier 3,Organic
5980,2024-11-04,Tier 2,Influencer
5981,2024-03-28,Tier 3,Influencer
5982,2024-07-26,Tier 2,Influencer
5983,2024-09-25,Tier 1,Organic
5984,2024-03-29,Tier 3,Google Ads
5985,2024-04-27,Tier 1,Organic
5986,2024-02-23,Tier 3,Organic
5987,2024-04-25,Tier 2,Google Ads
5988,2024-04-27,Tier 1,Referral
5989,2024-09-16,Tier 2,Organic
5990,2024-03-15,Tier 3,Organic
5991,2024-10-31,Tier 3,Influencer
5992,2024-01-07,Tier 1,Google Ads
5993,2024-12-31,Tier 1,Influencer
5994,2024-05-01,Tier 2,Influencer
5995,2024-01-11,Tier 2,Google Ads
5996,2024-12-13,Tier 2,Organic
5997,2024-08-02,Tier 1,Influencer
5998,2024-10-05,Tier 3,Organic
5999,2024-01-28,Tier 2,Organic
6000,2024-08-22,Tier 3,Influencer
6001,2024-11-08,Tier 2,Google Ads
6002,2024-01-26,Tier 2,Organic
6003,2024-02-23,Tier 3,Referral
6004,2024-01-29,Tier 2,Referral
6005,2024-12-18,Tier 3,Organic
6006,2024-06-12,Tier 3,Organic
6007,2024-09-26,Tier 2,Organic
6008,2024-11-29,Tier 2,Google Ads
6009,2024-02-04,Tier 1,Influencer
6010,2024-10-12,Tier 1,Referral
6011,2024-12-13,Tier 1,Referral
6012,2024-09-29,Tier 1,Organic
6013,2024-07-26,Tier 1,Organic
6014,2024-08-25,Tier 1,Organic
6015,2024-04-02,Tier 2,Organic
6016,2024-06-21,Tier 2,Organic
6017,2024-03-19,Tier 1,Google Ads
6018,2024-04-19,Tier 1,Organic
6019,2024-08-04,Tier 2,Influencer
6020,2024-12-23,Tier 2,Influencer
6021,2024-04-15,Tier 2,Referral
6022,2024-02-16,Tier 2,Organic
6023,2024-06-29,Tier 3,Influencer
6024,2024-03-04,Tier 2,Influencer
6025,2024-09-02,Tier 2,Organic
6026,2024-08-31,Tier 3,Referral
6027,2024-11-15,Tier 3,Influencer
6028,2024-03-27,Tier 2,Google Ads
6029,2024-08-04,Tier 2,Google Ads
6030,2024-01-07,Tier 1,Google Ads
6031,2024-10-04,Tier 2,Google Ads
6032,2024-12-02,Tier 3,Google Ads
6033,2024-07-28,Tier 2,Influencer
6034,2024-06-17,Tier 3,Referral
6035,2024-11-25,Tier 2,Organic
6036,2024-05-17,Tier 3,Referral
6037,2024-11-01,Tier 2,Referral
6038,2024-08-17,Tier 1,Organic
6039,2024-11-03,Tier 2,Google Ads
6040,2024-06-09,Tier 1,Influencer
6041,2024-01-01,Tier 1,Referral
6042,2024-08-23,Tier 3,Organic
6043,2024-07-06,Tier 1,Organic
6044,2024-01-04,Tier 3,Google Ads
6045,2024-05-11,Tier 1,Google Ads
6046,2024-08-05,Tier 1,Google Ads
6047,2024-09-16,Tier 3,Referral
6048,2024-01-01,Tier 2,Organic
6049,2024-03-11,Tier 2,Organic
6050,2024-06-26,Tier 2,Google Ads
6051,2024-07-07,Tier 2,Organic
6052,2024-10-17,Tier 3,Influencer
6053,2024-01-08,Tier 2,Organic
6054,2024-09-09,Tier 2,Referral
6055,2024-10-18,Tier 3,Google Ads
6056,2024-08-31,Tier 1,Google Ads
6057,2024-05-02,Tier 2,Influencer
6058,2024-10-25,Tier 3,Google Ads
6059,2024-10-09,Tier 2,Referral
6060,2024-02-01,Tier 3,Google Ads
6061,2024-11-29,Tier 2,Referral
6062,2024-05-25,Tier 3,Influencer
6063,2024-06-04,Tier 3,Referral
6064,2024-01-16,Tier 1,Referral
6065,2024-12-20,Tier 1,Influencer
6066,2024-02-16,Tier 2,Influencer
6067,2024-09-07,Tier 2,Google Ads
6068,2024-07-05,Tier 1,Referral
6069,2024-01-31,Tier 1,Organic
6070,2024-09-16,Tier 1,Google Ads
6071,2024-01-17,Tier 3,Google Ads
6072,2024-02-08,Tier 2,Influencer
6073,2024-10-30,Tier 2,Google Ads
6074,2024-02-08,Tier 1,Referral
6075,2024-05-11,Tier 2,Organic
6076,2024-01-30,Tier 1,Google Ads
6077,2024-06-06,Tier 1,Influencer
6078,2024-10-04,Tier 3,
6079,2024-07-21,Tier 3,Organic
6080,2024-03-06,Tier 1,Google Ads
6081,2024-04-17,Tier 1,Referral
6082,2024-09-24,Tier 1,Google Ads
6083,2024-08-09,Tier 2,Google Ads
6084,2024-10-18,Tier 1,Referral
6085,2024-01-18,Tier 1,Organic
6086,2024-03-30,Tier 1,Influencer
6087,2024-06-29,Tier 3,Organic
6088,2024-09-11,Tier 2,Google Ads
6089,2024-09-09,Tier 2,Referral
6090,2024-09-13,Tier 2,Influencer
6091,2024-12-11,Tier 3,Influencer
6092,2024-03-27,Tier 3,Referral
6093,2024-03-30,Tier 1,Google Ads
6094,2024-08-24,Tier 1,Organic
6095,2024-03-10,Tier 2,Organic
6096,2024-02-13,Tier 1,Influencer
6097,2024-07-18,Tier 2,Influencer
6098,2024-05-31,Tier 2,Influencer
6099,2024-03-26,Tier 2,Organic
6100,2024-01-19,Tier 1,Google Ads
6101,2024-04-10,Tier 2,Referral
6102,2024-04-04,Tier 3,Referral
6103,2024-09-10,Tier 1,Referral
6104,2024-12-22,Tier 2,Influencer
6105,2024-01-30,Tier 1,Google Ads
6106,2024-09-05,Tier 1,Organic
6107,2024-02-02,Tier 2,Organic
6108,2024-08-16,Tier 1,Organic
6109,2024-01-12,Tier 1,Google Ads
6110,2024-04-27,Tier 1,Organic
6111,2024-12-15,Tier 2,Google Ads
6112,2024-06-03,Tier 2,Referral
6113,2024-09-02,Tier 1,Influencer
6114,2024-11-27,Tier 2,Influencer
6115,2024-09-03,Tier 1,Organic
6116,2024-01-29,Tier 2,
6117,2024-06-09,Tier 2,Organic
6118,2024-08-22,Tier 2,Influencer
6119,2024-07-08,Tier 3,Google Ads
6120,2024-04-26,Tier 3,Organic
6121,2024-09-27,Tier 1,Influencer
6122,2024-09-14,Tier 3,Google Ads
6123,2024-06-28,Tier 1,Influencer
6124,2024-06-20,Tier 3,Organic
6125,2024-09-30,Tier 1,Google Ads
6126,2024-09-15,Tier 2,Google Ads
6127,2024-05-14,Tier 1,Influencer
6128,2024-06-19,Tier 1,Influencer
6129,2024-07-28,Tier 2,
6130,2024-08-23,Tier 3,Organic
6131,2024-07-04,Tier 2,Google Ads
6132,2024-12-29,Tier 2,Influencer
