user_id,plan_type,monthly_fee,status,churn_date
6012,Premium,199,Active,
6013,Premium,199,Active,
6014,Free,0,Active,
6015,Premium,199,Active,
6016,Free,0,Active,
6017,Premium,199,Active,
6018,Basic,99,Active,
6019,Free,0,Active,
6020,Free,0,Active,
6021,Free,0,Active,
6022,Premium,199,Active,
6023,Basic,99,Active,
6024,Free,0,Active,
6025,Free,0,Active,
6026,Free,0,Active,
6027,Free,0,Active,
6028,Premium,199,Active,
6029,Free,0,Active,
6030,Free,0,Active,
6031,Family,299,Active,
6032,Free,0,Active,
6033,Free,0,Active,
6034,Free,0,Active,
6035,Basic,99,Active,
6036,Basic,99,Active,
6037,Free,0,Active,
6038,Basic,99,Active,
6039,Premium,199,Active,
6040,Basic,99,Active,
6041,Premium,199,Churned,2024-05-07
6042,Free,0,Active,
6043,Free,0,Active,
6044,Basic,99,Active,
6045,Free,0,Active,
6046,Free,0,Active,
6047,Free,0,Active,
6048,Premium,199,Active,
6049,Free,0,Active,
6050,Free,0,Active,
6051,Free,0,Active,
6052,Premium,199,Active,
6053,Basic,99,Active,
6054,Free,0,Active,
6055,Premium,199,Active,
6056,Premium,199,Active,
6057,Basic,99,Active,
6058,Free,0,Active,
6059,Basic,99,Active,
6060,Family,299,Active,
6061,Free,0,Active,
6062,Free,0,Active,
6063,Free,0,Active,
6064,Basic,99,Churned,2024-06-27
6065,Basic,99,Active,
6066,Free,0,Active,
6067,Free,0,Active,
6068,Premium,199,Churned,2024-10-11
6069,Premium,199,Active,
6070,Family,299,Active,
6071,Premium,199,Active,
6072,Free,0,Churned,2024-05-01
6073,Free,0,Active,
6074,Basic,99,Churned,2024-10-19
6075,Free,0,Active,
6076,Free,0,Active,
6077,Free,0,Active,
6078,Family,299,Active,
6079,Free,0,Active,
6080,Free,0,Active,
6081,Basic,99,Churned,2024-09-08
6082,Premium,199,Churned,2024-10-26
6083,Premium,199,Active,
6084,Basic,99,Active,
6085,Free,0,Active,
6086,Free,0,Active,
6087,Premium,199,Active,
6088,Free,0,Active,
6089,Basic,99,Active,
6090,Free,0,Active,
6091,Free,0,Active,
6092,Basic,99,Churned,2024-05-05
6093,Premium,199,Active,
6094,Family,299,Active,
6095,Premium,199,Active,
6096,Basic,99,Churned,2024-03-14
6097,Basic,99,Churned,2024-08-22
6098,Premium,199,Active,
6099,Free,0,Active,
6100,Family,299,Active,
6101,Basic,99,Active,
6102,Family,299,Active,
6103,Premium,199,Active,
6104,Free,0,Active,
6105,Free,0,Active,
6106,Free,0,Active,
6107,Free,0,Active,
6108,Free,0,Active,
6109,Basic,99,Churned,2024-10-04
6110,Free,0,Active,
6111,Free,0,Active,
6112,Family,299,Active,
6113,Free,0,Active,
6114,Premium,199,Active,
6115,Free,0,Active,
6116,Premium,199,Active,
6117,Free,0,Active,
6118,Basic,99,Active,
6119,Basic,99,Active,
6120,Premium,199,Churned,2025-02-16
6121,Free,0,Active,
6122,Free,0,Active,
6123,Premium,199,Active,
6124,Free,0,Active,
6125,Free,0,Active,
6126,Free,0,Active,
6127,Free,0,Active,
6128,Free,0,Active,
6129,Free,0,Churned,2024-12-31
6130,Free,0,Active,
6131,Free,0,Active,
6132,Free,0,Active,
6133,Premium,199,Active,
6134,Premium,199,Active,
6135,Free,0,Active,
6136,Premium,199,Active,
6137,Family,299,Active,
6138,Basic,99,Active,
6139,Family,299,Active,
6140,Free,0,Active,
6141,Premium,199,Active,
6142,Basic,99,Active,
6143,Free,0,Active,
6144,Basic,99,Active,
6145,Basic,99,Active,
6146,Free,0,Active,
6147,Free,0,Active,
6148,Basic,99,Active,
6149,Basic,99,Active,
6150,Basic,99,Active,
6151,Basic,99,Churned,2025-04-14
6152,Free,0,Active,
6153,Free,0,Active,
6154,Premium,199,Active,
6155,Premium,199,Active,
6156,Basic,99,Churned,2025-01-04
6157,Family,299,Active,
6158,Premium,199,Active,
6159,Free,0,Active,
6160,Free,0,Active,
6161,Free,0,Active,
6162,Free,0,Active,
6163,Premium,199,Active,
6164,Free,0,Active,
6165,Premium,199,Churned,2024-06-20
6166,Basic,99,Active,
6167,Basic,99,Active,
6168,Free,0,Active,
6169,Free,0,Active,
6170,Basic,99,Active,
6171,Premium,199,Active,
6172,Premium,199,Active,
6173,Basic,99,Churned,2024-12-04
6174,Free,0,Active,
6175,Free,0,Active,
6176,Premium,199,Active,
6177,Free,0,Active,
6178,Basic,99,Active,
6179,Basic,99,Active,
6180,Free,0,Active,
6181,Free,0,Active,
6182,Family,299,Active,
6183,Premium,199,Active,
6184,Premium,199,Active,
6185,Free,0,Active,
6186,Free,0,Active,
6187,Family,299,Active,
6188,Free,0,Active,
6189,Basic,99,Churned,2025-01-03
6190,Free,0,Active,
6191,Basic,99,Active,
6192,Free,0,Active,
6193,Premium,199,Active,
6194,Family,299,Active,
6195,Free,0,Active,
6196,Free,0,Active,
6197,Basic,99,Active,
6198,Free,0,Active,
6199,Family,299,Active,
6200,Free,0,Active,
6201,Free,0,Active,
6202,Basic,99,Active,
6203,Premium,199,Active,
6204,Free,0,Active,
6205,Free,0,Active,
6206,Free,0,Active,
6207,Free,0,Active,
6208,Free,0,Active,
6209,Premium,199,Active,
6210,Free,0,Churned,2024-09-07
6211,Free,0,Active,
6212,Basic,99,Churned,2024-11-20
6213,Free,0,Active,
6214,Premium,199,Active,
6215,Basic,99,Active,
6216,Free,0,Active,
6217,Premium,199,Active,
6218,Free,0,Active,
6219,Basic,99,Active,
6220,Premium,199,Churned,2025-03-20
6221,Premium,199,Active,
6222,Free,0,Active,
6223,Free,0,Active,
6224,Free,0,Active,
6225,Premium,199,Churned,2024-07-01
6226,Premium,199,Active,
6227,Free,0,Active,
6228,Free,0,Active,
6229,Premium,199,Active,
6230,Free,0,Active,
6231,Free,0,Active,
6232,Free,0,Active,
6233,Free,0,Active,
6234,Family,299,Active,
6235,Family,299,Active,
6236,Free,0,Active,
6237,Family,299,Active,
6238,Free,0,Active,
6239,Premium,199,Active,
6240,Free,0,Churned,2025-01-07
6241,Premium,199,Active,
6242,Free,0,Active,
6243,Free,0,Active,
6244,Family,299,Active,
6245,Free,0,Active,
6246,Family,299,Active,
6247,Free,0,Active,
6248,Free,0,Active,
6249,Premium,199,Active,
6250,Basic,99,Active,
6251,Free,0,Active,
6252,Free,0,Active,
6253,Basic,99,Active,
6254,Free,0,Active,
6255,Free,0,Active,
6256,Basic,99,Active,
6257,Basic,99,Active,
6258,Family,299,Active,
6259,Basic,99,Active,
6260,Free,0,Active,
6261,Free,0,Active,
6262,Free,0,Active,
6263,Free,0,Active,
6264,Free,0,Active,
6265,Premium,199,Active,
6266,Premium,199,Active,
6267,Basic,99,Active,
6268,Basic,99,Active,
6269,Free,0,Active,
6270,Basic,99,Active,
6271,Premium,199,Active,
6272,Basic,99,Active,
6273,Free,0,Active,
6274,Basic,99,Churned,2025-08-31
6275,Basic,99,Active,
6276,Free,0,Active,
6277,Free,0,Active,
6278,Premium,199,Active,
6279,Basic,99,Active,
6280,Premium,199,Active,
6281,Free,0,Active,
6282,Free,0,Active,
6283,Free,0,Active,
6284,Free,0,Active,
6285,Basic,99,Churned,2024-07-23
6286,Premium,199,Active,
6287,Basic,99,Active,
6288,Family,299,Active,
6289,Free,0,Active,
6290,Free,0,Active,
6291,Free,0,Active,
6292,Basic,99,Active,
6293,Free,0,Active,
6294,Basic,99,Active,
6295,Free,0,Active,
6296,Free,0,Active,
6297,Free,0,Active,
6298,Free,0,Churned,2025-05-08
6299,Premium,199,Active,
6300,Premium,199,Active,
6301,Free,0,Active,
6302,Premium,199,Active,
6303,Basic,99,Active,
6304,Basic,99,Active,
6305,Free,0,Churned,2024-12-23
6306,Basic,99,Active,
6307,Free,0,Churned,2025-03-18
6308,Free,0,Active,
6309,Free,0,Active,
6310,Basic,99,Active,
6311,Basic,99,Active,
6312,Premium,199,Active,
6313,Basic,99,Churned,2025-01-20
6314,Family,299,Active,
6315,Premium,199,Active,
6316,Free,0,Churned,2025-05-14
6317,Basic,99,Active,
6318,Free,0,Active,
6319,Basic,99,Churned,2024-06-28
6320,Basic,99,Active,
6321,Basic,99,Active,
6322,Free,0,Active,
6323,Basic,99,Churned,2025-04-06
6324,Free,0,Churned,2024-12-13
6325,Free,0,Active,
6326,Basic,99,Churned,2025-02-25
6327,Basic,99,Active,
6328,Free,0,Active,
6329,Basic,99,Active,
6330,Basic,99,Active,
6331,Free,0,Active,
6332,Basic,99,Active,
6333,Free,0,Active,
6334,Premium,199,Active,
6335,Free,0,Active,
6336,Free,0,Active,
6337,Premium,199,Active,
6338,Premium,199,Active,
6339,Premium,199,Active,
6340,Free,0,Active,
6341,Free,0,Active,
6342,Basic,99,Churned,2024-05-21
6343,Free,0,Churned,2025-01-15
6344,Premium,199,Active,
6345,Free,0,Active,
6346,Free,0,Active,
6347,Basic,99,Active,
6348,Premium,199,Active,
6349,Free,0,Active,
6350,Family,299,Active,
6351,Basic,99,Active,
6352,Premium,199,Active,
6353,Basic,99,Active,
6354,Premium,199,Active,
6355,Free,0,Active,
6356,Premium,199,Active,
6357,Basic,99,Active,
6358,Free,0,Active,
6359,Free,0,Active,
6360,Basic,99,Active,
6361,Free,0,Active,
6362,Free,0,Active,
6363,Free,0,Active,
6364,Free,0,Active,
6365,Basic,99,Active,
6366,Free,0,Active,
6367,Free,0,Active,
6368,Free,0,Active,
6369,Free,0,Active,
6370,Basic,99,Churned,2025-05-06
6371,Free,0,Active,
6372,Free,0,Active,
6373,Free,0,Active,
6374,Premium,199,Active,
6375,Free,0,Active,
6376,Premium,199,Active,
6377,Free,0,Active,
6378,Basic,99,Active,
6379,Free,0,Active,
6380,Free,0,Active,
6381,Basic,99,Active,
6382,Premium,199,Active,
6383,Free,0,Churned,2025-09-16
6384,Free,0,Active,
6385,Free,0,Active,
6386,Premium,199,Active,
6387,Premium,199,Active,
6388,Free,0,Active,
6389,Premium,199,Active,
6390,Free,0,Active,
6391,Basic,99,Active,
6392,Basic,99,Churned,2024-11-14
6393,Free,0,Active,
6394,Free,0,Active,
6395,Family,299,Active,
6396,Premium,199,Active,
6397,Premium,199,Active,
6398,Free,0,Active,
6399,Free,0,Active,
6400,Basic,99,Active,
6401,Premium,199,Active,
6402,Family,299,Active,
6403,Free,0,Active,
6404,Basic,99,Active,
6405,Basic,99,Active,
6406,Free,0,Active,
6407,Free,0,Active,
6408,Free,0,Active,
6409,Basic,99,Churned,2024-02-06
6410,Premium,199,Active,
6411,Premium,199,Active,
6412,Basic,99,Active,
6413,Free,0,Active,
6414,Basic,99,Churned,2024-08-02
6415,Premium,199,Active,
6416,Basic,99,Active,
6417,Free,0,Active,
6418,Premium,199,Active,
6419,Premium,199,Active,
6420,Premium,199,Active,
6421,Premium,199,Active,
6422,Free,0,Active,
6423,Premium,199,Active,
6424,Basic,99,Active,
6425,Free,0,Active,
6426,Basic,99,Active,
6427,Free,0,Active,
6428,Free,0,Active,
6429,Family,299,Active,
6430,Free,0,Active,
6431,Family,299,Active,
6432,Free,0,Active,
6433,Free,0,Active,
6434,Free,0,Active,
6435,Basic,99,Active,
6436,Free,0,Active,
6437,Family,299,Active,
6438,Basic,99,Active,
6439,Premium,199,Active,
6440,Free,0,Churned,2025-10-24
6441,Free,0,Active,
6442,Family,299,Active,
6443,Free,0,Active,
6444,Free,0,Active,
6445,Free,0,Active,
6446,Family,299,Active,
6447,Free,0,Active,
6448,Free,0,Active,
6449,Basic,99,Active,
6450,Family,299,Active,
6451,Free,0,Active,
6452,Free,0,Active,
6453,Free,0,Active,
6454,Free,0,Active,
6455,Free,0,Active,
6456,Free,0,Active,
6457,Basic,99,Active,
6458,Free,0,Active,
6459,Free,0,Active,
6460,Family,299,Active,
6461,Free,0,Active,
6462,Free,0,Active,
6463,Free,0,Active,
6464,Basic,99,Churned,2024-11-23
6465,Basic,99,Active,
6466,Premium,199,Churned,2025-01-08
6467,Basic,99,Active,
6468,Premium,199,Active,
6469,Premium,199,Active,
6470,Free,0,Active,
6471,Free,0,Active,
6472,Basic,99,Active,
6473,Family,299,Active,
6474,Free,0,Active,
6475,Free,0,Active,
6476,Premium,199,Active,
6477,Free,0,Active,
6478,Basic,99,Active,
6479,Free,0,Active,
6480,Free,0,Active,
6481,Free,0,Churned,2024-12-24
6482,Basic,99,Active,
6483,Free,0,Active,
6484,Premium,199,Active,
6485,Free,0,Active,
6486,Basic,99,Active,
6487,Free,0,Active,
6488,Premium,199,Active,
6489,Premium,199,Active,
6490,Free,0,Active,
6491,Free,0,Active,
6492,Premium,199,Active,
6493,Free,0,Active,
6494,Free,0,Active,
6495,Free,0,Active,
6496,Family,299,Active,
6497,Premium,199,Active,
6498,Free,0,Active,
6499,Basic,99,Active,
6500,Premium,199,Active,
6501,Free,0,Active,
6502,Free,0,Active,
6503,Free,0,Active,
6504,Free,0,Active,
6505,Premium,199,Active,
6506,Free,0,Active,
6507,Basic,99,Active,
6508,Free,0,Active,
6509,Premium,199,Active,
6510,Premium,199,Churned,2024-10-12
6511,Basic,99,Active,
6512,Premium,199,Active,
6513,Free,0,Active,
6514,Premium,199,Active,
6515,Basic,99,Active,
6516,Free,0,Active,
6517,Free,0,Active,
6518,Free,0,Active,
6519,Premium,199,Active,
6520,Premium,199,Active,
6521,Basic,99,Churned,2024-07-28
6522,Free,0,Active,
6523,Family,299,Active,
6524,Free,0,Active,
6525,Basic,99,Active,
6526,Premium,199,Active,
6527,Free,0,Active,
6528,Basic,99,Churned,2025-04-28
6529,Free,0,Active,
6530,Free,0,Active,
6531,Basic,99,Active,
6532,Free,0,Active,
6533,Free,0,Active,
6534,Free,0,Active,
6535,Free,0,Active,
6536,Free,0,Active,
6537,Premium,199,Active,
6538,Free,0,Active,
6539,Premium,199,Active,
6540,Basic,99,Active,
6541,Free,0,Active,
6542,Premium,199,Churned,2024-10-17
6543,Free,0,Active,
6544,Free,0,Active,
6545,Free,0,Active,
6546,Free,0,Active,
6547,Family,299,Churned,2024-10-07
6548,Free,0,Active,
6549,Premium,199,Active,
6550,Basic,99,Active,
6551,Free,0,Active,
6552,Family,299,Churned,2024-08-12
6553,Family,299,Active,
6554,Premium,199,Active,
6555,Basic,99,Active,
6556,Free,0,Active,
6557,Free,0,Active,
6558,Basic,99,Active,
6559,Free,0,Active,
6560,Basic,99,Churned,2024-11-23
6561,Premium,199,Churned,2025-01-23
6562,Free,0,Active,
6563,Free,0,Active,
6564,Family,299,Churned,2025-02-08
6565,Free,0,Active,
6566,Free,0,Active,
6567,Free,0,Active,
6568,Free,0,Active,
6569,Free,0,Active,
6570,Free,0,Active,
6571,Free,0,Active,
6572,Basic,99,Active,
6573,Free,0,Active,
6574,Free,0,Active,
6575,Premium,199,Active,
6576,Basic,99,Active,
6577,Free,0,Active,
6578,Premium,199,Active,
6579,Free,0,Active,
6580,Free,0,Active,
6581,Premium,199,Active,
6582,Free,0,Active,
6583,Premium,199,Active,
6584,Premium,199,Active,
6585,Free,0,Active,
6586,Free,0,Churned,2024-11-09
6587,Free,0,Active,
6588,Free,0,Active,
6589,Premium,199,Churned,2025-03-23
6590,Free,0,Active,
6591,Free,0,Active,
6592,Basic,99,Active,
6593,Free,0,Active,
6594,Free,0,Active,
6595,Free,0,Active,
6596,Premium,199,Active,
6597,Free,0,Active,
6598,Free,0,Active,
6599,Free,0,Active,
6600,Basic,99,Churned,2025-08-07
6601,Free,0,Active,
6602,Free,0,Active,
6603,Free,0,Active,
6604,Basic,99,Active,
6605,Free,0,Active,
6606,Premium,199,Active,
6607,Free,0,Active,
6608,Basic,99,Active,
6609,Basic,99,Active,
6610,Premium,199,Active,
6611,Basic,99,Active,
6612,Free,0,Active,
6613,Premium,199,Active,
6614,Premium,199,Active,
6615,Family,299,Active,
6616,Free,0,Active,
6617,Basic,99,Churned,2025-04-15
6618,Free,0,Active,
6619,Basic,99,Active,
6620,Family,299,Active,
6621,Basic,99,Active,
6622,Basic,99,Churned,2025-01-05
6623,Free,0,Active,
6624,Free,0,Active,
6625,Free,0,Active,
6626,Free,0,Active,
6627,Free,0,Active,
6628,Free,0,Churned,2025-04-29
6629,Free,0,Active,
6630,Free,0,Active,
6631,Premium,199,Active,
6632,Basic,99,Active,
6633,Free,0,Active,
6634,Free,0,Active,
6635,Premium,199,Active,
6636,Free,0,Active,
6637,Family,299,Active,
6638,Free,0,Active,
6639,Free,0,Active,
6640,Free,0,Active,
6641,Free,0,Active,
6642,Free,0,Active,
6643,Free,0,Active,
6644,Basic,99,Active,
6645,Free,0,Active,
6646,Basic,99,Churned,2024-04-10
6647,Premium,199,Active,
6648,Basic,99,Active,
6649,Free,0,Active,
6650,Free,0,Active,
6651,Free,0,Active,
6652,Basic,99,Churned,2024-10-24
6653,Basic,99,Active,
6654,Free,0,Active,
6655,Free,0,Active,
6656,Free,0,Active,
6657,Premium,199,Active,
6658,Free,0,Active,
6659,Family,299,Active,
6660,Family,299,Churned,2025-06-29
6661,Premium,199,Active,
6662,Free,0,Active,
6663,Free,0,Active,
6664,Free,0,Active,
6665,Family,299,Churned,2024-06-04
6666,Free,0,Active,
6667,Basic,99,Churned,2025-03-12
6668,Family,299,Churned,2025-01-22
6669,Premium,199,Churned,2024-12-20
6670,Basic,99,Churned,2025-02-10
6671,Free,0,Active,
6672,Free,0,Active,
6673,Free,0,Active,
6674,Family,299,Active,
6675,Premium,199,Active,
6676,Free,0,Active,
6677,Free,0,Active,
6678,Basic,99,Active,
6679,Free,0,Active,
6680,Free,0,Active,
6681,Free,0,Active,
6682,Family,299,Active,
6683,Family,299,Active,
6684,Basic,99,Churned,2025-09-05
6685,Basic,99,Active,
6686,Free,0,Active,
6687,Basic,99,Active,
6688,Free,0,Active,
6689,Free,0,Active,
6690,Free,0,Active,
6691,Free,0,Active,
6692,Premium,199,Active,
6693,Family,299,Active,
6694,Basic,99,Active,
6695,Basic,99,Active,
6696,Free,0,Churned,2024-09-06
6697,Basic,99,Active,
6698,Basic,99,Churned,2024-07-19
6699,Free,0,Active,
6700,Free,0,Active,
6701,Basic,99,Active,
6702,Free,0,Active,
6703,Free,0,Active,
6704,Free,0,Active,
6705,Free,0,Active,
6706,Basic,99,Churned,2025-07-09
6707,Basic,99,Active,
6708,Free,0,Active,
6709,Family,299,Active,
6710,Premium,199,Active,
6711,Free,0,Active,
6712,Basic,99,Active,
6713,Free,0,Active,
6714,Premium,199,Active,
6715,Premium,199,Active,
6716,Free,0,Active,
6717,Basic,99,Active,
6718,Premium,199,Active,
6719,Free,0,Active,
6720,Free,0,Active,
6721,Free,0,Active,
6722,Free,0,Active,
6723,Free,0,Active,
6724,Free,0,Active,
6725,Free,0,Active,
6726,Free,0,Active,
6727,Basic,99,Active,
6728,Family,299,Active,
6729,Premium,199,Active,
6730,Free,0,Active,
6731,Premium,199,Active,
6732,Family,299,Active,
6733,Premium,199,Active,
6734,Premium,199,Active,
6735,Premium,199,Active,
6736,Free,0,Active,
6737,Free,0,Active,
6738,Free,0,Active,
6739,Free,0,Active,
6740,Family,299,Active,
6741,Free,0,Active,
6742,Family,299,Active,
6743,Premium,199,Churned,2025-05-08
6744,Free,0,Active,
6745,Free,0,Active,
6746,Free,0,Active,
6747,Basic,99,Active,
6748,Premium,199,Active,
6749,Family,299,Active,
6750,Free,0,Active,
6751,Free,0,Active,
6752,Free,0,Active,
6753,Free,0,Active,
6754,Premium,199,Active,
6755,Free,0,Active,
6756,Basic,99,Active,
6757,Free,0,Active,
6758,Free,0,Active,
6759,Basic,99,Churned,2024-04-07
6760,Basic,99,Active,
6761,Free,0,Active,
6762,Basic,99,Active,
6763,Free,0,Active,
6764,Basic,99,Active,
6765,Family,299,Active,
6766,Basic,99,Active,
6767,Free,0,Active,
6768,Basic,99,Active,
6769,Premium,199,Active,
6770,Free,0,Active,
6771,Basic,99,Active,
6772,Free,0,Active,
6773,Premium,199,Active,
6774,Free,0,Active,
6775,Family,299,Active,
6776,Basic,99,Active,
6777,Free,0,Active,
6778,Free,0,Active,
6779,Free,0,Active,
6780,Free,0,Active,
6781,Free,0,Active,
6782,Free,0,Active,
6783,Free,0,Active,
6784,Free,0,Active,
6785,Free,0,Active,
6786,Basic,99,Active,
6787,Free,0,Active,
6788,Free,0,Active,
6789,Free,0,Active,
6790,Basic,99,Active,
6791,Free,0,Churned,2024-03-02
6792,Free,0,Active,
6793,Free,0,Active,
6794,Free,0,Active,
6795,Free,0,Active,
6796,Free,0,Active,
6797,Premium,199,Active,
6798,Premium,199,Active,
6799,Family,299,Active,
6800,Basic,99,Active,
6801,Basic,99,Active,
6802,Family,299,Active,
6803,Free,0,Active,
6804,Basic,99,Churned,2025-01-30
6805,Free,0,Active,
6806,Basic,99,Active,
6807,Free,0,Active,
6808,Premium,199,Active,
6809,Family,299,Active,
6810,Free,0,Active,
6811,Premium,199,Active,
6812,Free,0,Active,
6813,Free,0,Active,
6814,Basic,99,Active,
6815,Free,0,Active,
6816,Free,0,Active,
6817,Free,0,Active,
6818,Basic,99,Active,
6819,Free,0,Active,
6820,Premium,199,Active,
6821,Basic,99,Active,
6822,Free,0,Active,
6823,Free,0,Active,
6824,Family,299,Active,
6825,Basic,99,Active,
6826,Basic,99,Active,
6827,Basic,99,Active,
6828,Free,0,Active,
6829,Basic,99,Active,
6830,Premium,199,Active,
6831,Free,0,Churned,2024-09-26
6832,Family,299,Active,
6833,Free,0,Active,
6834,Free,0,Active,
6835,Free,0,Active,
6836,Basic,99,Active,
6837,Free,0,Active,
6838,Free,0,Active,
6839,Family,299,Active,
6840,Free,0,Active,
6841,Free,0,Active,
6842,Free,0,Active,
6843,Free,0,Active,
6844,Free,0,Active,
6845,Free,0,Active,
6846,Free,0,Active,
6847,Premium,199,Active,
6848,Free,0,Active,
6849,Basic,99,Active,
6850,Free,0,Active,
6851,Free,0,Active,
6852,Free,0,Active,
6853,Free,0,Active,
6854,Basic,99,Active,
6855,Free,0,Active,
6856,Family,299,Active,
6857,Basic,99,Active,
6858,Free,0,Active,
6859,Free,0,Churned,2024-08-13
6860,Free,0,Active,
6861,Free,0,Active,
6862,Basic,99,Churned,2024-10-10
6863,Premium,199,Active,
6864,Free,0,Active,
6865,Free,0,Active,
6866,Free,0,Churned,2025-03-31
6867,Basic,99,Churned,2024-08-21
6868,Free,0,Active,
6869,Family,299,Active,
6870,Basic,99,Churned,2024-03-16
6871,Family,299,Active,
6872,Free,0,Active,
6873,Basic,99,Active,
6874,Basic,99,Active,
6875,Basic,99,Active,
6876,Free,0,Active,
6877,Family,299,Active,
6878,Premium,199,Active,
6879,Free,0,Active,
6880,Basic,99,Active,
6881,Free,0,Active,
6882,Premium,199,Active,
6883,Basic,99,Active,
6884,Free,0,Churned,2024-11-23
6885,Free,0,Churned,2025-01-14
6886,Free,0,Active,
6887,Free,0,Active,
6888,Free,0,Active,
6889,Basic,99,Active,
6890,Basic,99,Churned,2025-01-10
6891,Free,0,Active,
6892,Basic,99,Active,
6893,Free,0,Active,
6894,Free,0,Active,
6895,Basic,99,Active,
6896,Free,0,Active,
6897,Free,0,Active,
6898,Free,0,Active,
6899,Basic,99,Active,
6900,Premium,199,Churned,2024-09-24
6901,Free,0,Active,
6902,Free,0,Active,
6903,Premium,199,Active,
6904,Free,0,Active,
6905,Free,0,Churned,2025-01-11
6906,Free,0,Active,
6907,Family,299,Churned,2025-04-23
6908,Basic,99,Active,
6909,Basic,99,Churned,2025-01-15
6910,Basic,99,Active,
6911,Basic,99,Active,
6912,Free,0,Active,
6913,Basic,99,Churned,2025-02-07
6914,Free,0,Active,
6915,Basic,99,Active,
6916,Free,0,Active,
6917,Free,0,Active,
6918,Basic,99,Churned,2024-09-16
6919,Free,0,Active,
6920,Free,0,Active,
6921,Free,0,Active,
6922,Basic,99,Churned,2024-09-05
6923,Free,0,Active,
6924,Free,0,Active,
6925,Basic,99,Active,
6926,Free,0,Churned,2024-07-02
